Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-11-06 00:00:00;28;NO¡IN;304;NO¡IN;2;345
2020-11-06 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;7;510
2020-11-06 00:00:00;11;HUARTE;355;OLLOKI;1;45
2020-11-06 00:00:00;12;VILLAVA;371;AZOZ / AZOTZ;1;19
2020-11-06 00:00:00;44;PERALTA;385;FALCES;5;137
2020-11-06 00:00:00;49;CINTRU…NIGO;386;FITERO;1;72
2020-11-06 00:00:00;46;TUDELA ESTE;388;FONTELLAS;2;24
2020-11-06 00:00:00;44;PERALTA;389;FUNES;1;120
2020-11-06 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;128
2020-11-06 00:00:00;28;NO¡IN;402;BERI¡IN;3;162
2020-11-06 00:00:00;99;FUERA DE NAVARRA;402;BERI¡IN;1;1
2020-11-06 00:00:00;33;VILLATUERTA;437;ITURGOYEN;1;9
2020-11-06 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;404
2020-11-06 00:00:00;67;SARRIGUREN;448;HUARTE / UHARTE;1;9
2020-11-06 00:00:00;3;IRURTZUN;450;UHARTE ARAKIL;1;30
2020-11-06 00:00:00;14;BERRIOZAR;514;GARCIRI¡IN;1;1
2020-11-06 00:00:00;3;IRURTZUN;546;LEKUNBERRI;2;58
2020-11-06 00:00:00;99;FUERA DE NAVARRA;546;LEKUNBERRI;1;4
2020-11-06 00:00:00;4;LEITZA;563;LEITZA;1;164
2020-11-06 00:00:00;38;LODOSA;613;LODOSA;3;109
2020-11-06 00:00:00;99;FUERA DE NAVARRA;613;LODOSA;1;4
2020-11-06 00:00:00;29;SANG‹ESA;639;LUMBIER;2;52
2020-11-06 00:00:00;27;PUENTE LA REINA;641;MA—ERU;1;7
2020-11-06 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;148
2020-11-06 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;76
2020-11-06 00:00:00;50;CASCANTE;671;MURCHANTE;7;358
2020-11-06 00:00:00;8;ULTZAMA;692;CI¡URRIZ / ZIAURRITZ;1;5
2020-11-06 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;2;198
2020-11-06 00:00:00;15;ORCOYEN;717;ARAZURI;1;22
2020-11-06 00:00:00;15;ORCOYEN;725;ORKOIEN;1;201
2020-11-06 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;12;834
2020-11-06 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;9;1464
2020-11-06 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;16;1039
2020-11-06 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;7;601
2020-11-06 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;1070
2020-11-06 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;5;914
2020-11-06 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;776
2020-11-06 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;9;1316
2020-11-06 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;6;698
2020-11-06 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;5;972
2020-11-06 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;7;729
2020-11-06 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;4;548
2020-11-06 00:00:00;51;BU—UEL;760;RIBAFORADA;9;336
2020-11-06 00:00:00;99;FUERA DE NAVARRA;760;RIBAFORADA;1;5
2020-11-06 00:00:00;7;DONEZTEBE/SANTESTEBAN;776;SALDIAS;2;4
2020-11-06 00:00:00;38;LODOSA;790;SESMA;18;55
2020-11-06 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;1;61
2020-11-06 00:00:00;40;TAFALLA;793;TAFALLA;5;516
2020-11-06 00:00:00;45;TUDELA OESTE;802;TUDELA;12;949
2020-11-06 00:00:00;46;TUDELA ESTE;802;TUDELA;8;1630
2020-11-06 00:00:00;8;ULTZAMA;811;ELTZABURU;1;2
2020-11-06 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;1;51
2020-11-06 00:00:00;29;SANG‹ESA;857;ARTIEDA;1;39
2020-11-06 00:00:00;5;LESAKA;881;SUSPELA;1;1
2020-11-06 00:00:00;37;VIANA;886;VIANA;5;192
2020-11-06 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;3;224
2020-11-06 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;3;496
2020-11-06 00:00:00;29;SANG‹ESA;926;YESA;1;6
2020-11-06 00:00:00;15;ORCOYEN;928;UBANI;1;1
2020-11-06 00:00:00;7;DONEZTEBE/SANTESTEBAN;935;ZUBIETA;2;9
2020-11-06 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;8;1053
2020-11-06 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;4;565
2020-11-07 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;2;96
2020-11-07 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;4;307
2020-11-07 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;374
2020-11-07 00:00:00;35;ANCÕN-AM…SCOA;22;EULZ;3;4
2020-11-07 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;4;607
2020-11-07 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;461
2020-11-07 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;2;136
2020-11-07 00:00:00;3;IRURTZUN;92;IRURTZUN;3;87
2020-11-07 00:00:00;36;LOS ARCOS;124;LOS ARCOS;2;22
2020-11-07 00:00:00;4;LEITZA;126;ARESO;2;7
2020-11-07 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;113
2020-11-07 00:00:00;34;ALLO;131;ARR”NIZ;1;23
2020-11-07 00:00:00;39;SAN ADRI¡N;148;AZAGRA;10;186
2020-11-07 00:00:00;6;ELIZONDO;187;ELIZONDO;7;250
2020-11-07 00:00:00;13;BURLADA;227;BURLADA / BURLATA;12;999
2020-11-07 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;2;283
2020-11-07 00:00:00;43;OLITE;232;CAPARROSO;1;133
2020-11-07 00:00:00;50;CASCANTE;238;CASCANTE;1;199
2020-11-07 00:00:00;48;CORELLA;241;CASTEJ”N;1;277
2020-11-07 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;2;610
2020-11-07 00:00:00;27;PUENTE LA REINA;246;CIRAUQUI / ZIRAUKI;1;17
2020-11-07 00:00:00;25;ZIZUR-ECHAVACOIZ;249;ASTR¡IN;1;11
2020-11-07 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;5;695
2020-11-07 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;1;77
2020-11-07 00:00:00;48;CORELLA;261;CORELLA;10;433
2020-11-07 00:00:00;51;BU—UEL;262;CORTES;2;147
2020-11-07 00:00:00;34;ALLO;264;DICASTILLO;1;10
2020-11-07 00:00:00;67;SARRIGUREN;297;SARRIGUREN;9;636
2020-11-07 00:00:00;99;FUERA DE NAVARRA;297;SARRIGUREN;1;2
2020-11-07 00:00:00;28;NO¡IN;304;NO¡IN;1;346
2020-11-07 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;1;20
2020-11-07 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;4;514
2020-11-07 00:00:00;11;HUARTE;355;OLLOKI;1;46
2020-11-07 00:00:00;11;HUARTE;364;ZUBIRI;1;12
2020-11-07 00:00:00;49;CINTRU…NIGO;386;FITERO;2;74
2020-11-07 00:00:00;44;PERALTA;389;FUNES;2;122
2020-11-07 00:00:00;51;BU—UEL;390;FUSTI—ANA;3;131
2020-11-07 00:00:00;28;NO¡IN;396;ESPARZA;2;14
2020-11-07 00:00:00;28;NO¡IN;402;BERI¡IN;3;165
2020-11-07 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;22
2020-11-07 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;405
2020-11-07 00:00:00;4;LEITZA;563;LEITZA;3;167
2020-11-07 00:00:00;5;LESAKA;587;LESAKA;2;26
2020-11-07 00:00:00;38;LODOSA;613;LODOSA;1;110
2020-11-07 00:00:00;27;PUENTE LA REINA;651;MENDIGORRÕA;1;29
2020-11-07 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;3;151
2020-11-07 00:00:00;28;NO¡IN;666;MONREAL / ELO;1;6
2020-11-07 00:00:00;50;CASCANTE;667;MONTEAGUDO;3;16
2020-11-07 00:00:00;50;CASCANTE;671;MURCHANTE;1;359
2020-11-07 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;199
2020-11-07 00:00:00;33;VILLATUERTA;745;OTEIZA;1;125
2020-11-07 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;3;837
2020-11-07 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;6;1470
2020-11-07 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;7;1046
2020-11-07 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;3;604
2020-11-07 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;6;1076
2020-11-07 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;7;921
2020-11-07 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;6;782
2020-11-07 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;8;1324
2020-11-07 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;5;703
2020-11-07 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;3;975
2020-11-07 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;5;734
2020-11-07 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;476
2020-11-07 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;2;198
2020-11-07 00:00:00;51;BU—UEL;760;RIBAFORADA;6;342
2020-11-07 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;4;378
2020-11-07 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;2;198
2020-11-07 00:00:00;40;TAFALLA;793;TAFALLA;3;519
2020-11-07 00:00:00;28;NO¡IN;794;TIEBAS;2;21
2020-11-07 00:00:00;45;TUDELA OESTE;802;TUDELA;10;959
2020-11-07 00:00:00;46;TUDELA ESTE;802;TUDELA;8;1638
2020-11-07 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;1;52
2020-11-07 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;147
2020-11-07 00:00:00;37;VIANA;886;VIANA;3;195
2020-11-07 00:00:00;99;FUERA DE NAVARRA;886;VIANA;1;2
2020-11-07 00:00:00;99;FUERA DE NAVARRA;893;VILLATUERTA;1;1
2020-11-07 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;2;498
2020-11-07 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;6;1059
2020-11-07 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;4;569
2020-11-08 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;308
2020-11-08 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;5;379
2020-11-08 00:00:00;35;ANCÕN-AM…SCOA;30;BARÕNDANO;1;3
2020-11-08 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;94
2020-11-08 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;608
2020-11-08 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;207
2020-11-08 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;463
2020-11-08 00:00:00;36;LOS ARCOS;124;LOS ARCOS;1;23
2020-11-08 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;82
2020-11-08 00:00:00;6;ELIZONDO;174;ARIZKUN;1;15
2020-11-08 00:00:00;6;ELIZONDO;187;ELIZONDO;1;251
2020-11-08 00:00:00;13;BURLADA;227;BURLADA / BURLATA;11;1010
2020-11-08 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;58
2020-11-08 00:00:00;50;CASCANTE;238;CASCANTE;2;201
2020-11-08 00:00:00;48;CORELLA;241;CASTEJ”N;1;278
2020-11-08 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;615
2020-11-08 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;4;699
2020-11-08 00:00:00;48;CORELLA;261;CORELLA;7;440
2020-11-08 00:00:00;99;FUERA DE NAVARRA;261;CORELLA;3;16
2020-11-08 00:00:00;51;BU—UEL;262;CORTES;1;148
2020-11-08 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;2;139
2020-11-08 00:00:00;11;HUARTE;287;EG‹…S;1;19
2020-11-08 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;638
2020-11-08 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;6;520
2020-11-08 00:00:00;11;HUARTE;360;URDAITZ / URD¡NIZ;2;8
2020-11-08 00:00:00;44;PERALTA;385;FALCES;2;139
2020-11-08 00:00:00;46;TUDELA ESTE;388;FONTELLAS;2;26
2020-11-08 00:00:00;44;PERALTA;389;FUNES;5;127
2020-11-08 00:00:00;51;BU—UEL;390;FUSTI—ANA;5;136
2020-11-08 00:00:00;28;NO¡IN;396;ESPARZA;1;15
2020-11-08 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;408
2020-11-08 00:00:00;5;LESAKA;587;LESAKA;12;38
2020-11-08 00:00:00;38;LODOSA;613;LODOSA;1;111
2020-11-08 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;2;78
2020-11-08 00:00:00;36;LOS ARCOS;670;MU…S;1;3
2020-11-08 00:00:00;50;CASCANTE;671;MURCHANTE;2;361
2020-11-08 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;34
2020-11-08 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;200
2020-11-08 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;1473
2020-11-08 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;11;1057
2020-11-08 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;3;607
2020-11-08 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;1079
2020-11-08 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;923
2020-11-08 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;783
2020-11-08 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;3;1327
2020-11-08 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;706
2020-11-08 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;2;977
2020-11-08 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;4;738
2020-11-08 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;477
2020-11-08 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;549
2020-11-08 00:00:00;51;BU—UEL;760;RIBAFORADA;3;345
2020-11-08 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;3;381
2020-11-08 00:00:00;38;LODOSA;790;SESMA;1;56
2020-11-08 00:00:00;40;TAFALLA;793;TAFALLA;6;525
2020-11-08 00:00:00;45;TUDELA OESTE;802;TUDELA;2;961
2020-11-08 00:00:00;46;TUDELA ESTE;802;TUDELA;11;1649
2020-11-08 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;4;56
2020-11-08 00:00:00;37;VIANA;886;VIANA;7;202
2020-11-08 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;1;225
2020-11-08 00:00:00;33;VILLATUERTA;893;VILLATUERTA;1;35
2020-11-08 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;499
2020-11-08 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;5;1064
2020-11-08 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;570
2020-11-09 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;309
2020-11-09 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;7;386
2020-11-09 00:00:00;35;ANCÕN-AM…SCOA;23;GALDEANO;1;1
2020-11-09 00:00:00;35;ANCÕN-AM…SCOA;36;ANCÕN / ANTZIN;1;21
2020-11-09 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;2;96
2020-11-09 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;6;614
2020-11-09 00:00:00;99;FUERA DE NAVARRA;40;ANSO¡IN / ANTSOAIN;1;9
2020-11-09 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;208
2020-11-09 00:00:00;14;BERRIOZAR;46;BERRIOZAR;4;467
2020-11-09 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;137
2020-11-09 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;2;84
2020-11-09 00:00:00;6;ELIZONDO;173;APAIOA;1;2
2020-11-09 00:00:00;51;BU—UEL;223;BU—UEL;1;93
2020-11-09 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;1014
2020-11-09 00:00:00;51;BU—UEL;229;CABANILLAS;1;100
2020-11-09 00:00:00;43;OLITE;232;CAPARROSO;1;134
2020-11-09 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;59
2020-11-09 00:00:00;50;CASCANTE;238;CASCANTE;3;204
2020-11-09 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;7;622
2020-11-09 00:00:00;27;PUENTE LA REINA;246;CIRAUQUI / ZIRAUKI;1;18
2020-11-09 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;11;710
2020-11-09 00:00:00;48;CORELLA;261;CORELLA;2;442
2020-11-09 00:00:00;51;BU—UEL;262;CORTES;1;149
2020-11-09 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;140
2020-11-09 00:00:00;11;HUARTE;292;GORRAIZ;4;164
2020-11-09 00:00:00;28;NO¡IN;304;NO¡IN;2;348
2020-11-09 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;1;21
2020-11-09 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;8;528
2020-11-09 00:00:00;11;HUARTE;355;OLLOKI;3;49
2020-11-09 00:00:00;12;VILLAVA;380;ARRE;1;52
2020-11-09 00:00:00;44;PERALTA;385;FALCES;1;140
2020-11-09 00:00:00;46;TUDELA ESTE;388;FONTELLAS;2;28
2020-11-09 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;137
2020-11-09 00:00:00;28;NO¡IN;402;BERI¡IN;1;166
2020-11-09 00:00:00;31;ISABA;411;GARDE;1;4
2020-11-09 00:00:00;28;NO¡IN;456;IZCO;1;1
2020-11-09 00:00:00;4;LEITZA;563;LEITZA;1;168
2020-11-09 00:00:00;38;LODOSA;613;LODOSA;1;112
2020-11-09 00:00:00;29;SANG‹ESA;639;LUMBIER;2;54
2020-11-09 00:00:00;38;LODOSA;646;MENDAVIA;1;84
2020-11-09 00:00:00;27;PUENTE LA REINA;651;MENDIGORRÕA;1;30
2020-11-09 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;152
2020-11-09 00:00:00;28;NO¡IN;666;MONREAL / ELO;5;11
2020-11-09 00:00:00;50;CASCANTE;667;MONTEAGUDO;10;26
2020-11-09 00:00:00;50;CASCANTE;671;MURCHANTE;4;365
2020-11-09 00:00:00;8;ULTZAMA;692;CI¡URRIZ / ZIAURRITZ;1;6
2020-11-09 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;2;202
2020-11-09 00:00:00;15;ORCOYEN;725;ORKOIEN;1;202
2020-11-09 00:00:00;33;VILLATUERTA;745;OTEIZA;4;129
2020-11-09 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;6;843
2020-11-09 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;8;1481
2020-11-09 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;7;1064
2020-11-09 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;609
2020-11-09 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;6;1085
2020-11-09 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;6;929
2020-11-09 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;6;789
2020-11-09 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;5;1332
2020-11-09 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;708
2020-11-09 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;6;983
2020-11-09 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;5;743
2020-11-09 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;478
2020-11-09 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;199
2020-11-09 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;550
2020-11-09 00:00:00;35;ANCÕN-AM…SCOA;754;PIEDRAMILLERA;1;1
2020-11-09 00:00:00;51;BU—UEL;760;RIBAFORADA;1;346
2020-11-09 00:00:00;31;ISABA;773;RONCAL / ERRONKARI;1;2
2020-11-09 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;382
2020-11-09 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;2;200
2020-11-09 00:00:00;42;CARCASTILLO;785;SANTACARA;1;21
2020-11-09 00:00:00;38;LODOSA;789;SARTAGUDA;2;19
2020-11-09 00:00:00;38;LODOSA;790;SESMA;1;57
2020-11-09 00:00:00;40;TAFALLA;793;TAFALLA;2;527
2020-11-09 00:00:00;45;TUDELA OESTE;802;TUDELA;6;967
2020-11-09 00:00:00;46;TUDELA ESTE;802;TUDELA;5;1654
2020-11-09 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;2;149
2020-11-09 00:00:00;5;LESAKA;883;BERA;1;108
2020-11-09 00:00:00;37;VIANA;886;VIANA;4;206
2020-11-09 00:00:00;15;ORCOYEN;888;BIDAURRETA;1;5
2020-11-09 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;227
2020-11-09 00:00:00;33;VILLATUERTA;893;VILLATUERTA;1;36
2020-11-09 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;1066
2020-11-09 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;571
2020-11-10 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;97
2020-11-10 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;3;312
2020-11-10 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;5;619
2020-11-10 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;3;211
2020-11-10 00:00:00;14;BERRIOZAR;46;BERRIOZAR;5;472
2020-11-10 00:00:00;4;LEITZA;82;ARANO;1;5
2020-11-10 00:00:00;36;LOS ARCOS;124;LOS ARCOS;1;24
2020-11-10 00:00:00;41;ARTAJONA;133;ARTAJONA;1;95
2020-11-10 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;187
2020-11-10 00:00:00;6;ELIZONDO;177;ARRAIOZ;1;11
2020-11-10 00:00:00;6;ELIZONDO;200;ORDOKI;1;2
2020-11-10 00:00:00;3;IRURTZUN;218;BETELU;1;14
2020-11-10 00:00:00;51;BU—UEL;223;BU—UEL;1;94
2020-11-10 00:00:00;13;BURLADA;227;BURLADA / BURLATA;6;1020
2020-11-10 00:00:00;51;BU—UEL;229;CABANILLAS;2;102
2020-11-10 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;4;63
2020-11-10 00:00:00;50;CASCANTE;238;CASCANTE;2;206
2020-11-10 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;3;625
2020-11-10 00:00:00;1;ALTSASU/ALSASUA;245;ZIORDIA;1;11
2020-11-10 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;4;714
2020-11-10 00:00:00;48;CORELLA;261;CORELLA;5;447
2020-11-10 00:00:00;51;BU—UEL;262;CORTES;1;150
2020-11-10 00:00:00;7;DONEZTEBE/SANTESTEBAN;267;DONAMARIA;1;15
2020-11-10 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;141
2020-11-10 00:00:00;11;HUARTE;292;GORRAIZ;2;166
2020-11-10 00:00:00;67;SARRIGUREN;297;SARRIGUREN;4;642
2020-11-10 00:00:00;28;NO¡IN;304;NO¡IN;5;353
2020-11-10 00:00:00;9;AURITZ/BURGUETE;332;BIZKARRETA-GERENDIAIN;1;17
2020-11-10 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;3;24
2020-11-10 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;6;534
2020-11-10 00:00:00;44;PERALTA;385;FALCES;1;141
2020-11-10 00:00:00;44;PERALTA;389;FUNES;1;128
2020-11-10 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;138
2020-11-10 00:00:00;28;NO¡IN;396;ESPARZA;1;16
2020-11-10 00:00:00;28;NO¡IN;402;BERI¡IN;1;167
2020-11-10 00:00:00;11;HUARTE;448;HUARTE / UHARTE;2;410
2020-11-10 00:00:00;14;BERRIOZAR;517;NAVAZ;1;2
2020-11-10 00:00:00;5;LESAKA;585;FRAIN;1;3
2020-11-10 00:00:00;5;LESAKA;587;LESAKA;1;39
2020-11-10 00:00:00;38;LODOSA;613;LODOSA;1;113
2020-11-10 00:00:00;29;SANG‹ESA;639;LUMBIER;1;55
2020-11-10 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;2;154
2020-11-10 00:00:00;28;NO¡IN;666;MONREAL / ELO;1;12
2020-11-10 00:00:00;36;LOS ARCOS;670;MU…S;3;6
2020-11-10 00:00:00;50;CASCANTE;671;MURCHANTE;1;366
2020-11-10 00:00:00;99;FUERA DE NAVARRA;671;MURCHANTE;1;5
2020-11-10 00:00:00;15;ORCOYEN;725;ORKOIEN;1;203
2020-11-10 00:00:00;33;VILLATUERTA;745;OTEIZA;2;131
2020-11-10 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;11;854
2020-11-10 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;5;1486
2020-11-10 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;9;1073
2020-11-10 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;6;615
2020-11-10 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;7;1092
2020-11-10 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;6;935
2020-11-10 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;4;793
2020-11-10 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;15;1347
2020-11-10 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;711
2020-11-10 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;4;987
